Product,Category,Brand,Price,Weight,Ratings,In Stock
Product 2875,Clothing,PeterEngland,31.0,0.6719206827385853,1.9886839369681875,False
Product 2876,Electronics,Samsung,4228.0,1.4879389790803466,2.1726101899383363,False
Product 2877,Home & Garden,DMart,4621.0,38.73606252213071,4.973021206120869,True
Product 2878,Home & Garden,Pottery Barn,1383.0,8.702890742773237,2.6143704653809787,False
Product 2879,Clothing,Mufti,315.0,1.017003037218346,4.289161431219908,True
Product 2880,Clothing,Zara,134.0,1.0965117190422624,3.9498926304409556,True
Product 2881,Electronics,Blue Star,4025.0,2.43230115851275,3.4038542334838757,False
Product 2882,Home & Garden,Woodland,2182.0,2.092872120233623,2.4324868069691603,True
Product 2883,Sports & Outdoors,Decathlon,1561.0,9.950282161400045,4.781230534524596,True
Product 2884,Electronics,Philips,1226.0,4.274477835807688,1.0981996544624426,False
Product 2885,Electronics,Realme,3703.0,3.8082792363571953,1.9484239804943364,True
Product 2886,Electronics,Samsung,361.0,2.2863465584688254,2.1595305223586276,True
Product 2887,Sports & Outdoors,Patagonia,453.0,0.7375034140355827,3.1754819754909547,True
Product 2888,Home & Garden,DMart,1080.0,24.61684220517763,3.7665187790463652,True
Product 2889,Home & Garden,Ikea,4643.0,39.49043918100804,4.313949530687935,True
Product 2890,Home & Garden,Urban Ladder,327.0,17.71207085231173,4.82766935482115,True
Product 2891,Electronics,Philips,2125.0,0.5566716140895128,4.483793884402004,False
Product 2892,Electronics,Oppo,4273.0,3.530480354325604,2.639717470818629,False
Product 2893,Clothing,Zara,128.0,1.7361835296426833,3.3905295597566356,True
Product 2894,Home & Garden,DMart,1477.0,28.65803988358606,3.8648104934473095,True
Product 2895,Clothing,Levi's,268.0,0.25393698797073233,3.4638220288814505,False
Product 2896,Clothing,Adidas,450.0,1.2172462045165846,4.522896066396361,True
Product 2897,Home & Garden,DMart,3564.0,45.624196475433806,2.837119559806794,False
Product 2898,Clothing,Nike,31.0,1.067192102666218,1.5743435799543728,False
Product 2899,Clothing,Adidas,305.0,0.677687719093798,4.949666624812279,True
Product 2900,Home & Garden,DMart,881.0,23.401413017268894,1.1175923225002893,False
Product 2901,Home & Garden,DMart,508.0,4.368457138189686,3.8903032339177406,True
Product 2902,Home & Garden,Woodland,846.0,2.970075891233977,4.179126987417202,True
Product 2903,Clothing,Prada,488.0,1.5697767088702796,1.6277834435670906,True
Product 2904,Clothing,Prada,214.0,0.5406686051722425,4.228506022444163,True
Product 2905,Electronics,LG,4000.0,4.443266321045694,4.719757991014274,False
Product 2906,Clothing,PeterEngland,423.0,0.21953864091594055,1.6469571542031702,False
Product 2907,Home & Garden,DMart,4573.0,36.84481917991093,4.9719233515697185,False
Product 2908,Electronics,Philips,3917.0,0.3127816810500868,2.487515744421693,True
Product 2909,Electronics,LG,2489.0,0.2433814309676631,2.980761673750303,False
Product 2910,Sports & Outdoors,Decathlon,611.0,5.976331691237724,3.5369723762098353,False
Product 2911,Clothing,Raymond,478.0,0.46712900997904616,3.2418597153346664,False
Product 2912,Clothing,GAP,436.0,0.9659917313723543,1.9985036239598433,False
Product 2913,Sports & Outdoors,Puma,592.0,2.760829002253911,2.934284136562608,False
Product 2914,Electronics,Samsung,1386.0,4.085143440375522,1.1443653846927617,True
Product 2915,Clothing,Prada,108.0,0.6842459017789024,3.8881332557992283,True
Product 2916,Clothing,Raymond,426.0,1.8957691513542774,3.6019712518274303,False
Product 2917,Electronics,Vivo,2503.0,1.1327082577661296,1.4028365401006897,True
Product 2918,Electronics,Realme,4817.0,4.427287885549831,2.5192975344756023,True
Product 2919,Sports & Outdoors,Decathlon,1070.0,8.475864932318583,4.175920089592832,True
Product 2920,Clothing,Adidas,312.0,0.1756890984023417,4.932361279016549,True
Product 2921,Electronics,Sony,4941.0,1.0364136390401044,4.368218546117037,False
Product 2922,Sports & Outdoors,Cosco,1977.0,7.470799629384835,1.3617945989519962,False
Product 2923,Clothing,GAP,437.0,0.8901721273202386,4.30985112688535,True
Product 2924,Electronics,Samsung,896.0,1.2392901763886133,2.0708956964658083,True
Product 2925,Electronics,LG,508.0,3.846588086254981,4.580283302838306,True
Product 2926,Electronics,Apple,4237.0,1.4204792766321288,2.8593518146653887,True
Product 2927,Sports & Outdoors,Puma,768.0,6.429724122012185,2.6341264014603643,True
Product 2928,Clothing,PeterEngland,207.0,1.9583496635059954,1.4868059116965306,True
Product 2929,Home & Garden,Crate & Barrel,3680.0,46.509103602059106,1.6567262889078527,False
Product 2930,Home & Garden,DMart,4478.0,35.21661580886828,2.9576505966817335,False
Product 2931,Electronics,Philips,192.0,4.5660788458309325,4.172712110690621,True
Product 2932,Clothing,GAP,313.0,0.7713576933945383,4.4811212374441,True
Product 2933,Sports & Outdoors,Cosco,1755.0,9.082458260201602,3.2582819851241496,False
Product 2934,Electronics,Blue Star,1278.0,2.129346764092796,1.7310015639080678,False
Product 2935,Electronics,Realme,1194.0,3.1034668441439908,2.6171924401155127,False
Product 2936,Home & Garden,Woodland,359.0,12.2954501005795,3.2384659980641,False
Product 2937,Home & Garden,Pottery Barn,1773.0,18.65692269970388,1.249431177826815,True
Product 2938,Home & Garden,Pottery Barn,952.0,38.164098654605944,3.4527879498494043,True
Product 2939,Electronics,Philips,566.0,3.9915908951208228,1.8173937250052665,False
Product 2940,Electronics,LG,2748.0,0.9076613051470745,4.0141732007174475,False
Product 2941,Electronics,Vivo,2720.0,0.2079315670127883,3.5605106142097473,True
Product 2942,Sports & Outdoors,Decathlon,453.0,4.509101349486892,2.9607719957861147,True
Product 2943,Sports & Outdoors,Cosco,474.0,1.1154000481665185,4.450232597465689,False
Product 2944,Sports & Outdoors,Columbia,614.0,1.8661072356227653,4.8128466755552655,True
Product 2945,Clothing,GAP,56.0,1.2639133527495612,1.8584309707384006,True
Product 2946,Electronics,Samsung,2728.0,3.052425094990132,2.3843350028447374,False
Product 2947,Sports & Outdoors,The North Face,1486.0,5.050989582268631,2.55935297485703,True
Product 2948,Electronics,Blue Star,4078.0,1.5417084867552138,1.1412020259745375,True
Product 2949,Clothing,Adidas,342.0,1.583538923238582,1.1108628439119688,True
Product 2950,Electronics,LG,490.0,0.437271909807489,2.5930264684976096,True
Product 2951,Electronics,Samsung,2989.0,2.783829384620623,4.381994011665322,False
Product 2952,Electronics,Philips,1929.0,4.317404992312557,1.7080659637704918,False
Product 2953,Electronics,LG,3329.0,2.622369033992748,4.7457433295350615,True
Product 2954,Clothing,Nike,197.0,0.1382673607740234,4.332027801771286,False
Product 2955,Home & Garden,DMart,2490.0,14.12700818189966,1.0591213720944528,True
Product 2956,Electronics,Samsung,2445.0,2.8800266592423673,1.0124778575209339,True
Product 2957,Home & Garden,DMart,3186.0,32.428556461433985,4.549962524537822,True
Product 2958,Clothing,Prada,236.0,1.0166442606223465,4.550886692303706,True
Product 2959,Sports & Outdoors,Patagonia,887.0,8.603002076940928,4.230725177772877,False
Product 2960,Home & Garden,Pottery Barn,4819.0,39.04551911347649,3.5921797496160615,True
Product 2961,Electronics,Oppo,3701.0,3.6712227309286587,4.106604143115728,False
Product 2962,Sports & Outdoors,Puma,1696.0,5.380160147859284,2.5666672993926576,True
Product 2963,Sports & Outdoors,The North Face,1156.0,8.254081737215188,3.790891916226199,False
Product 2964,Sports & Outdoors,Decathlon,1094.0,1.4377328239153537,2.498723414383522,False
Product 2965,Home & Garden,Pottery Barn,3390.0,8.934602175978661,1.9284828259261868,False
Product 2966,Clothing,PeterEngland,299.0,0.3039455774909361,2.357640814222162,False
Product 2967,Electronics,Realme,537.0,4.6130972168444995,4.259201102925209,False
Product 2968,Electronics,LG,1283.0,4.515226503649135,2.730371880763328,False
Product 2969,Home & Garden,Crate & Barrel,3537.0,6.061435409734525,2.0603997565979513,True
Product 2970,Home & Garden,Pottery Barn,2318.0,24.633093091434777,2.346441517294325,False
Product 2971,Electronics,LG,2243.0,3.26843913325253,1.6196078112275605,True
Product 2972,Sports & Outdoors,Nivia,1510.0,5.566645810585612,2.9984509488821827,True
Product 2973,Electronics,Samsung,4282.0,4.953093009850703,2.1605332460286806,True
Product 2974,Home & Garden,Ikea,1100.0,49.088997667610045,4.448123006600629,True
Product 2975,Sports & Outdoors,Nivia,239.0,7.485570114736451,1.9698450937272134,False
Product 2976,Electronics,LG,3496.0,1.110220778853345,4.143259051468493,False
Product 2977,Electronics,Vivo,2005.0,0.876075966275082,2.43943622293756,True
Product 2978,Sports & Outdoors,Patagonia,63.0,5.4065789994798,2.5988345955508256,False
Product 2979,Sports & Outdoors,Nivia,616.0,2.799265148205706,1.4619505525385952,False
Product 2980,Clothing,Zara,81.0,1.4835883278166757,1.1267002013195313,False
Product 2981,Home & Garden,DMart,2884.0,14.707159451896011,2.5355644587579955,True
Product 2982,Sports & Outdoors,Puma,362.0,3.953199490880589,3.1312903671345613,False
Product 2983,Electronics,Sony,1730.0,0.7017284015177071,3.318935530966983,True
Product 2984,Sports & Outdoors,Puma,413.0,1.7307773743650854,1.200643446250207,True
Product 2985,Clothing,Raymond,201.0,1.131129175305035,2.7430551755023336,True
Product 2986,Sports & Outdoors,The North Face,1042.0,8.337651790055595,2.374252149038273,True
Product 2987,Home & Garden,Ikea,3695.0,5.755921980031957,4.805320313732013,False
Product 2988,Sports & Outdoors,Decathlon,77.0,1.0065062077369713,3.755026064637373,False
Product 2989,Clothing,Zara,196.0,1.405012202530416,1.9604982270166071,False
Product 2990,Home & Garden,Pottery Barn,4807.0,14.299172348564694,3.1426948158519084,False
Product 2991,Clothing,Levi's,452.0,1.4805526353733753,2.030669400485549,True
Product 2992,Electronics,Realme,2413.0,2.4855737959041764,3.3106634898371947,False
Product 2993,Sports & Outdoors,Decathlon,970.0,2.0115762964625765,3.124970295805121,False
Product 2994,Clothing,Raymond,402.0,0.5331908693455767,4.324745258121002,False
Product 2995,Clothing,Adidas,266.0,1.9641403866861686,3.6378985724591812,False
Product 2996,Home & Garden,Woodland,2861.0,44.24253452552769,1.8318686604999677,False
Product 2997,Clothing,Mufti,186.0,1.568047018282926,4.679764694360552,True
Product 2998,Home & Garden,Urban Ladder,4802.0,16.541665174694508,1.5159938209338772,False
Product 2999,Home & Garden,Woodland,1918.0,39.71600327656951,2.2449440748791183,True
Product 3000,Clothing,Nike,218.0,1.1810219680305605,3.586017740994855,False
Product 3001,Sports & Outdoors,Decathlon,1722.0,8.045545123810179,1.4625183635196946,False
Product 3002,Electronics,Oppo,1608.0,1.7080859346038262,3.771590032413774,False
Product 3003,Sports & Outdoors,Puma,847.0,1.142047968185271,3.50908223901738,False
Product 3004,Clothing,Zara,474.0,0.9506758828583394,3.52543800960322,True
Product 3005,Sports & Outdoors,The North Face,326.0,6.572626209416756,2.5170835016059665,True
Product 3006,Sports & Outdoors,Puma,1260.0,2.673603299563058,4.090854233007964,True
Product 3007,Sports & Outdoors,Columbia,1645.0,4.735537907201836,4.386052255207634,True
Product 3008,Home & Garden,Ikea,3876.0,16.328904138587934,3.211134823180651,True
Product 3009,Home & Garden,Pottery Barn,3602.0,15.100658672771477,2.618833943768156,False
Product 3010,Clothing,PeterEngland,336.0,0.7991967667863945,4.581756496542356,True
Product 3011,Clothing,Adidas,227.0,1.0352641755386596,3.045770020678795,True
Product 3012,Home & Garden,Pottery Barn,1219.0,41.37775964463573,2.621200175000541,False
Product 3013,Sports & Outdoors,Patagonia,703.0,5.330432859071184,4.260868667831055,False
Product 3014,Sports & Outdoors,Cosco,649.0,2.859581360323076,4.27864604488168,False
Product 3015,Sports & Outdoors,Decathlon,71.0,4.038913593266582,1.9174916812604454,False
Product 3016,Clothing,Mufti,372.0,0.8344834537973834,2.8803501560066787,True
Product 3017,Sports & Outdoors,The North Face,1016.0,4.619492814771608,1.274444941848436,False
Product 3018,Electronics,Oppo,2478.0,2.0243710402710535,2.738585604609435,True
Product 3019,Clothing,Raymond,222.0,0.9013858637986291,3.0930626722604897,True
Product 3020,Clothing,Raymond,362.0,1.1949882156991642,3.834924719796914,True
Product 3021,Home & Garden,DMart,3583.0,43.35886547760223,1.0897318471999862,False
Product 3022,Clothing,Mufti,424.0,1.1534988602584997,4.78352442304591,True
Product 3023,Electronics,Realme,1838.0,0.8946569832772621,1.5830967811792886,False
Product 3024,Clothing,Zara,394.0,1.9346771411823758,2.134443471191748,True
Product 3025,Home & Garden,DMart,3351.0,17.260856745697737,4.459182760693352,False
Product 3026,Home & Garden,Crate & Barrel,1690.0,39.02749073214532,1.0214791177759621,True
Product 3027,Clothing,GAP,281.0,1.5764486913767441,1.841292208338038,True
Product 3028,Home & Garden,Crate & Barrel,218.0,3.8064108861498775,2.7082624357887872,True
Product 3029,Sports & Outdoors,Puma,1698.0,4.789853947366932,4.569961911427519,True
Product 3030,Sports & Outdoors,Cosco,1262.0,3.482232909068946,3.2480140955800048,False
Product 3031,Clothing,GAP,62.0,0.5149158258188342,2.153586281475893,True
Product 3032,Sports & Outdoors,Decathlon,1065.0,7.708966911646371,4.473883123944342,True
Product 3033,Home & Garden,Urban Ladder,402.0,46.40824225858269,4.050656414109022,False
Product 3034,Clothing,PeterEngland,344.0,0.755838618364452,4.654577487796386,True
Product 3035,Electronics,Philips,636.0,0.4853530876677504,1.258184666958968,False
Product 3036,Electronics,Samsung,2774.0,4.609567170817602,3.862773382906433,True
Product 3037,Home & Garden,Ikea,1683.0,45.84282754439917,2.631632194152491,False
Product 3038,Home & Garden,Pottery Barn,2417.0,14.212331931133939,2.5587780074326436,False
Product 3039,Clothing,GAP,109.0,0.3039880167767276,3.6328816284336853,True
Product 3040,Clothing,Zara,328.0,1.0627510882487152,2.115829634113879,False
Product 3041,Sports & Outdoors,Puma,823.0,9.98784523720285,4.914935369090744,True
Product 3042,Electronics,Oppo,353.0,2.483153973376408,2.9164019217284425,True
Product 3043,Home & Garden,DMart,4944.0,43.1612220173854,2.404050960672658,False
Product 3044,Electronics,Blue Star,3630.0,3.42206992818861,2.696373555762955,True
Product 3045,Home & Garden,Urban Ladder,323.0,30.533268877602598,1.1299312673150883,True
Product 3046,Clothing,Levi's,113.0,1.2269811204448136,2.6989800614270387,True
Product 3047,Home & Garden,Ikea,4520.0,29.57812573901915,1.849523118305152,True
Product 3048,Clothing,Raymond,32.0,1.4388259633446958,4.2328004001755755,False
Product 3049,Clothing,Raymond,170.0,1.2709427462940124,4.767184697723511,False
Product 3050,Electronics,Apple,287.0,4.497137562898979,4.937989318597074,True
Product 3051,Electronics,Vivo,4527.0,0.8154919675486493,4.268550836945895,True
Product 3052,Electronics,Sony,,3.132170369870891,2.267006221515674,False
Product 3053,Electronics,Philips,2755.0,2.711369951788128,2.7164374354081224,False
Product 3054,Electronics,Sony,1443.0,0.7326241413292189,4.423805627368745,False
Product 3055,Sports & Outdoors,Decathlon,1793.0,4.942842713583121,1.4223838278804863,True
Product 3056,Clothing,PeterEngland,399.0,1.5024747391518871,4.2864712258038224,False
Product 3057,Electronics,Vivo,315.0,1.285915222366598,1.46639131144331,False
Product 3058,Sports & Outdoors,Decathlon,1203.0,5.0292376991080685,3.9516653204437375,False
Product 3059,Sports & Outdoors,Puma,1223.0,4.830253399406996,3.6915069240742793,True
Product 3060,Home & Garden,Crate & Barrel,2990.0,36.00139651221485,2.0033324717858365,False
Product 3061,Electronics,Blue Star,2821.0,4.188462355726192,1.4670913997173343,True
Product 3062,Electronics,Realme,3455.0,1.8769323781796803,4.552136642594016,True
Product 3063,Sports & Outdoors,Nivia,928.0,7.125432728225639,2.1052374117663897,True
Product 3064,Electronics,Sony,2084.0,0.3679471440388774,2.962077082083875,False
Product 3065,Sports & Outdoors,Nivia,489.0,1.8987076269687546,2.4481536773917343,True
Product 3066,Home & Garden,Urban Ladder,4459.0,47.648710890116206,2.1882978519160465,True
Product 3067,Home & Garden,Pottery Barn,3438.0,1.6036312123125955,3.6178750495050953,False
Product 3068,Home & Garden,DMart,369.0,3.720817889561153,4.058480784118648,False
Product 3069,Home & Garden,Ikea,3911.0,28.6506758015849,3.0314807468173317,False
Product 3070,Sports & Outdoors,Nivia,959.0,7.231877870718632,1.03684558038361,True
Product 3071,Clothing,Levi's,497.0,1.0068528975306126,1.720103931239367,False
Product 3072,Clothing,Adidas,437.0,0.10781399069244046,4.010541473466791,False
Product 3073,Clothing,Mufti,103.0,1.8150416650067909,4.10716059512176,True
Product 3074,Sports & Outdoors,Nivia,1788.0,6.588607520063972,4.8802524248190355,True
Product 3075,Home & Garden,Ikea,3876.0,7.378185955807914,2.0433634590447194,False
Product 3076,Sports & Outdoors,Decathlon,802.0,4.4524916140754165,2.042145483335084,True
Product 3077,Home & Garden,Crate & Barrel,3024.0,11.941767018382539,3.327800436005777,False
Product 3078,Sports & Outdoors,Nivia,1894.0,4.701277040396199,2.8567055347891133,True
Product 3079,Sports & Outdoors,Decathlon,1174.0,5.176321173458066,3.825565724723297,True
Product 3080,Electronics,Apple,1485.0,3.7604013454355014,1.704878088364108,False
Product 3081,Home & Garden,DMart,921.0,42.58528704067596,4.790232483635245,True
Product 3082,Electronics,Samsung,1704.0,3.6023122634896727,3.012473275780922,True
Product 3083,Clothing,Mufti,325.0,0.5967066357552877,1.1406810402846101,False
Product 3084,Clothing,PeterEngland,157.0,0.18169175431366708,4.539201323522462,False
Product 3085,Sports & Outdoors,The North Face,852.0,0.9519012024553011,2.10876347779063,False
Product 3086,Home & Garden,Urban Ladder,4497.0,4.387525054062486,1.6523142989829656,True
Product 3087,Clothing,Prada,,1.938665767090917,3.3692996233449173,False
Product 3088,Clothing,Prada,286.0,0.2138474594330056,1.303994925362792,False
Product 3089,Clothing,Nike,412.0,1.4035466763666555,1.6015753134151125,False
Product 3090,Clothing,Adidas,298.0,0.6407979066243221,1.240508140176963,False
Product 3091,Home & Garden,Crate & Barrel,2432.0,11.884079237096165,1.8044816482288208,True
Product 3092,Clothing,Raymond,,0.9116558347229029,3.74397605035589,True
Product 3093,Electronics,LG,3564.0,1.7369923350035652,1.5570264424459062,False
Product 3094,Sports & Outdoors,Puma,1448.0,9.082503988513423,1.3969450373497114,False
Product 3095,Clothing,PeterEngland,274.0,0.9255793366278154,1.2647740397056095,False
Product 3096,Clothing,Nike,70.0,1.750648542677531,1.7607057847728185,False
Product 3097,Clothing,PeterEngland,423.0,1.3024602079604097,3.6030422573614085,False
Product 3098,Home & Garden,Pottery Barn,2373.0,29.46577377300165,3.876467433138322,False
Product 3099,Home & Garden,Ikea,1099.0,43.46211118859005,1.051069884513895,True
Product 3100,Sports & Outdoors,Patagonia,1148.0,3.38834742484998,2.0063241891665022,False
Product 3101,Sports & Outdoors,Columbia,1527.0,1.2271024081619892,3.5370586252484664,True
Product 3102,Electronics,Apple,657.0,1.511493498451161,4.33802540735031,True
Product 3103,Clothing,Zara,195.0,1.800198505904674,2.2184919716041276,True
Product 3104,Home & Garden,Urban Ladder,513.0,41.92938107043523,1.8376153952591925,True
Product 3105,Clothing,Nike,380.0,0.5137114096231471,4.352872739104704,False
Product 3106,Sports & Outdoors,Cosco,767.0,9.840726308866882,3.5910636692629687,False
Product 3107,Clothing,Raymond,346.0,0.7580053374207684,2.3051644756597334,True
Product 3108,Electronics,Blue Star,2728.0,4.950819943494283,1.946009070931341,False
Product 3109,Electronics,Blue Star,269.0,4.326155053175844,1.1991638713110957,False
Product 3110,Home & Garden,Pottery Barn,1344.0,17.28875808018796,3.2114527940135416,False
Product 3111,Electronics,Oppo,4494.0,4.550327912109232,1.1905777915446736,False
Product 3112,Electronics,Vivo,1451.0,1.0457974579241116,3.235505254887513,False
Product 3113,Electronics,Blue Star,835.0,1.476647709707291,1.9856779522359664,True
Product 3114,Home & Garden,Ikea,1159.0,43.2533516561518,2.2613153378190294,True
Product 3115,Electronics,Apple,3487.0,1.0675962399623493,1.2318809166736409,False
Product 3116,Clothing,PeterEngland,88.0,0.9346223013552203,2.7523187383110486,True
Product 3117,Clothing,GAP,476.0,0.15787821898698964,4.0457359500863825,True
Product 3118,Clothing,Prada,37.0,0.3924512683522263,2.6613094224545146,False
Product 3119,Home & Garden,Ikea,4101.0,1.993354673465614,1.0039767692952375,True
Product 3120,Clothing,Mufti,476.0,1.4592999412265384,1.9046490332171353,True
Product 3121,Home & Garden,Crate & Barrel,137.0,29.19044381594654,1.6894483240368494,True
Product 3122,Electronics,LG,1586.0,0.9024419390713813,3.5115930201566385,True
Product 3123,Clothing,Adidas,417.0,1.6648361731717742,3.942296421969463,False
Product 3124,Sports & Outdoors,Columbia,668.0,9.976376772617328,3.726810211302068,False
Product 3125,Home & Garden,Urban Ladder,4672.0,5.004491398830384,3.868273427666008,True
Product 3126,Sports & Outdoors,Puma,1364.0,3.734769508020045,1.1939399642148483,False
Product 3127,Electronics,Samsung,1583.0,2.7182382798292006,3.76977435245382,False
Product 3128,Home & Garden,Urban Ladder,2635.0,42.21600478979665,3.0203715572685312,True
Product 3129,Home & Garden,Crate & Barrel,4020.0,24.682185855870735,2.30901927144833,False
Product 3130,Sports & Outdoors,Puma,125.0,2.5086344417887196,3.0696798439822484,True
Product 3131,Home & Garden,Crate & Barrel,4968.0,9.681285236474228,2.7451527679219505,True
Product 3132,Clothing,Raymond,285.0,0.946756198764473,4.591376294353667,False
Product 3133,Home & Garden,DMart,4024.0,37.14925591323894,3.3661372475562894,False
Product 3134,Electronics,Samsung,3822.0,2.819579291651477,3.6342211000017133,True
Product 3135,Home & Garden,Ikea,1187.0,12.12923497446562,3.6965141928451244,False
Product 3136,Clothing,GAP,404.0,0.29399192443149624,3.9308895810166375,True
Product 3137,Sports & Outdoors,Columbia,1096.0,4.411240100608076,3.9168238182679236,False
Product 3138,Home & Garden,Ikea,1521.0,49.73021184641278,2.746571074664631,False
Product 3139,Electronics,Philips,2732.0,1.0844982360432456,1.7258654812557124,False
Product 3140,Clothing,Zara,35.0,1.4870419704338917,4.944971692412421,True
Product 3141,Home & Garden,Urban Ladder,3833.0,42.377285913603274,2.806693673313313,False
Product 3142,Sports & Outdoors,Patagonia,1785.0,9.086970727898251,1.1183955796152043,False
Product 3143,Sports & Outdoors,Nivia,667.0,3.9212628620104804,1.2887638993863715,False
Product 3144,Home & Garden,Urban Ladder,2937.0,8.040388775363414,3.964260472228461,True
Product 3145,Clothing,Prada,353.0,1.6284875525058196,4.352448426492616,False
Product 3146,Sports & Outdoors,Columbia,650.0,2.8867624075249543,1.5419864518254238,False
Product 3147,Clothing,Adidas,68.0,0.9003586839810137,1.6068171921233918,True
Product 3148,Electronics,Sony,2076.0,1.8473032327449281,1.296321872908678,False
Product 3149,Electronics,Oppo,1747.0,4.5416683396809425,3.7351973143958483,False
Product 3150,Electronics,Realme,4473.0,3.1807813836318237,4.888246331079692,True
Product 3151,Clothing,Mufti,227.0,1.9280019797205705,3.951784008180161,True
Product 3152,Home & Garden,Crate & Barrel,3068.0,40.79168540276307,1.5793858358377801,False
Product 3153,Electronics,Realme,982.0,3.5142789967706785,4.676538810331536,True
Product 3154,Home & Garden,Pottery Barn,530.0,49.983633223880766,2.591926294475289,True
Product 3155,Sports & Outdoors,Cosco,537.0,2.3094596704808117,3.383212576254734,False
Product 3156,Electronics,Apple,4444.0,1.8746830025749741,3.263024906235687,True
Product 3157,Sports & Outdoors,Nivia,1412.0,8.9016998846773,4.68516816326161,False
Product 3158,Electronics,Sony,3298.0,0.22730253480642995,3.028219458755611,False
Product 3159,Sports & Outdoors,Patagonia,193.0,7.741057736895385,1.2184442523282226,False
Product 3160,Clothing,Mufti,228.0,1.35904022537018,2.493810054179102,False
Product 3161,Home & Garden,Urban Ladder,3220.0,13.436191094967885,2.7584352789301003,False
Product 3162,Home & Garden,Crate & Barrel,3947.0,29.01826264448377,4.566168739862834,True
Product 3163,Sports & Outdoors,Decathlon,269.0,9.464342583030065,3.426704381985108,False
Product 3164,Home & Garden,Pottery Barn,636.0,9.3380790111226,4.8847856500209925,False
Product 3165,Clothing,Raymond,383.0,0.3714104274107892,4.6868455379360885,False
Product 3166,Electronics,Philips,,4.95489023501014,2.738362501834799,True
Product 3167,Clothing,GAP,392.0,0.3865959988883132,1.7763767667876462,True
Product 3168,Sports & Outdoors,Puma,1544.0,8.952428194479745,4.4295010396709955,False
Product 3169,Sports & Outdoors,Decathlon,110.0,0.6159648626608798,1.0348419893370795,False
Product 3170,Sports & Outdoors,Cosco,589.0,9.925707844686006,3.087493453693179,False
Product 3171,Clothing,Levi's,228.0,1.1859377367778359,1.3328247867887462,False
Product 3172,Electronics,Vivo,1359.0,0.17211318570973885,2.7789008362491403,False
Product 3173,Sports & Outdoors,Puma,991.0,2.952559123063854,1.4325705884883577,False
Product 3174,Clothing,Mufti,13.0,1.9902529278316845,3.2131892674935396,True
Product 3175,Home & Garden,Pottery Barn,302.0,25.150871437530668,4.982072693421541,True
Product 3176,Electronics,LG,3243.0,3.318825054427759,2.8459055505228976,True
Product 3177,Sports & Outdoors,Cosco,166.0,2.299259818596007,3.2983600534169684,True
Product 3178,Electronics,Samsung,1765.0,4.091170544637977,1.2481135450930685,False
Product 3179,Electronics,Philips,1190.0,2.0485395297845734,4.126063517580343,True
Product 3180,Sports & Outdoors,Decathlon,1472.0,2.5621310838484437,1.1427924054900522,True
Product 3181,Clothing,Adidas,401.0,1.6826145815763205,2.5649664336977467,True
Product 3182,Home & Garden,Urban Ladder,1071.0,27.909290972369668,2.6895536998369596,True
Product 3183,Electronics,LG,2917.0,2.869795693762259,4.129564476900863,False
Product 3184,Sports & Outdoors,The North Face,1377.0,3.0334576649028677,2.108344616868257,False
Product 3185,Sports & Outdoors,Puma,1535.0,8.972586770561673,4.136826452204504,False
Product 3186,Sports & Outdoors,The North Face,1030.0,6.876312487982632,1.5925259643157146,True
Product 3187,Clothing,Mufti,106.0,0.7479229010092369,1.3526515795139473,True
Product 3188,Home & Garden,Crate & Barrel,1262.0,3.110749556951541,1.0741468778055512,False
Product 3189,Sports & Outdoors,Cosco,373.0,3.755723682915368,4.691311310101392,False
Product 3190,Sports & Outdoors,Puma,120.0,1.5167099818009553,2.678926013791929,True
Product 3191,Electronics,Vivo,2638.0,1.1949053450476927,3.50231319263028,False
Product 3192,Electronics,Realme,1637.0,3.935532171468455,4.10088796000664,True
Product 3193,Sports & Outdoors,Columbia,67.0,6.5538814809152965,1.1482904606696849,False
Product 3194,Electronics,LG,3840.0,4.90374788936244,2.1088086337637058,False
Product 3195,Home & Garden,Pottery Barn,102.0,44.83102904012068,1.7923026201532566,True
Product 3196,Sports & Outdoors,Nivia,234.0,6.602498018055337,2.073320511662672,False
Product 3197,Clothing,Zara,208.0,1.6890910005260524,4.504288623712071,False
Product 3198,Clothing,Nike,497.0,1.151553603224918,4.10902867305807,True
Product 3199,Sports & Outdoors,Decathlon,1451.0,5.574669443732895,4.277819943485131,False
Product 3200,Electronics,Philips,213.0,4.348707598604057,3.1960540373040884,True
Product 3201,Clothing,GAP,98.0,1.3458948040889478,1.7155983909436445,True
Product 3202,Clothing,Zara,343.0,0.13525673193065252,2.9978615967132334,True
Product 3203,Home & Garden,DMart,568.0,30.807539802374617,3.542938178374388,True
Product 3204,Electronics,LG,1643.0,3.298208370566361,3.0028902228195773,True
Product 3205,Home & Garden,Crate & Barrel,3680.0,29.191258354722585,1.416106591618512,True
Product 3206,Clothing,PeterEngland,248.0,0.5644237455026484,3.967340917880256,False
Product 3207,Electronics,Blue Star,405.0,1.3980572214441866,3.3004357042453756,True
Product 3208,Home & Garden,Ikea,554.0,24.724535943241456,1.6165191776824166,False
Product 3209,Electronics,Philips,4743.0,0.42486779307023526,4.080364797228725,True
Product 3210,Electronics,Philips,1564.0,2.52372781110922,1.9128109027583524,True
Product 3211,Clothing,GAP,139.0,0.2600146547152242,1.495052718874701,True
Product 3212,Electronics,Oppo,2499.0,3.972604108952219,4.10142231055114,False
